document_index,document_text,generated_keyphrases
116,How many into gain knowledge ripped vegetarianism: uXOTRvONO,"confusion, curiosity, uncertainty, interest in knowledge, questioning vegetarianism, lack of clarity, search for understanding, intrigue about the topic, unclear communication, desire for information"
117,"Dakota Access Pipeline protest, go check it out. Stuff you don't hear about on TV.#dakotapipeline #dakota...","protest, environmental activism, indigenous rights, social awareness, media coverage, civil disobedience, environmental justice, political activism, community mobilization, public awareness, controversy, grassroots movement, environmental concern, indigenous sovereignty, activism on social media"
118,for White Supremacists/Nationalists/Alt-Rightists their central hope for the future is a return to a past as it never quite was,"nostalgia, longing for the past, racial superiority, white supremacy, nationalist ideals, alt-right beliefs, hope for a return to tradition, idealization of history, racial identity, exclusionary nationalism, resentment of social change, fear of diversity, reactionary sentiment, racial purity, xenophobia, ethnocentrism, reaction against multiculturalism, discontent with modern society"
119,@user Viper. Another fucking nazi,"anger, frustration, insult, disapproval, hostility, aggression, contempt, disdain, confrontation, provocation"
120,Shoutout to former Falcon great & @user guard @user for accepting job with the @user #FalconsEverywhere,"celebration, congratulations, pride, excitement, recognition, appreciation, celebratory tone, positive acknowledgment, team spirit, career achievement"
121,why does everyone keep saying white supremacists care about middle eastern christians when that's clearly not the case,"skepticism about white supremacist motives, questioning claims of concern for Middle Eastern Christians, doubt about white supremacist support for Middle Eastern Christians, criticism of assumptions regarding white supremacist priorities, disbelief in white supremacist advocacy for Middle Eastern Christians, challenging narratives about white supremacist compassion, distrust of claims linking white supremacists to Middle Eastern Christian issues, expressing frustration over perceived misinformation about white supremacist intentions, cynicism towards assertions of white supremacist concern for Middle Eastern Christians, doubt about the sincerity of white supremacist support for Middle Eastern Christians"
122,Vandalism OK  as long as protest #PresidentElectTrump !?!? #DrainTheSwamp #AmericaFirst #maga  via @user,"support for vandalism during protests, approval of vandalism, protest against President Elect Trump, political activism, support for draining the swamp, America First sentiment, MAGA movement, expressing approval of protest actions, political dissent, controversial political expression"
123,Micro robots a les #nitslúdiques,"micro robots, nitslúdiques, technological innovation, robotics, micro-scale technology, scientific research, futuristic technology, automation, engineering advancements, nanotechnology"
124,@user call them what they really are: white supremacists.,"anger, disapproval, condemnation, frustration, outrage, criticism of racism, calling out hate groups, social justice advocacy, opposition to white supremacy, demand for honesty"
125,Kim Fatty the Third 😂😂😂😂 China has excelled itself this time 👌,"humor, sarcasm, pride, amusement, celebration, national pride, lightheartedness, joking, enthusiasm, playfulness"
126,And the Obama's know the lyrics. YESSSSSSSS #ThankYouObama,"celebration, excitement, gratitude, enthusiasm, joy, appreciation, patriotism, happiness, positive sentiment"
127,Voter suppression is the biggest issue. ~the real voting-rights scandal of 2016. This was the first Presidential...,"concern about voter suppression, criticism of voting rights issues, disapproval of electoral practices, alarm over election integrity, frustration with political system, call for voting rights reform, highlighting electoral injustice, anger towards voter suppression tactics, advocacy for fair voting processes, discontent with 2016 election controversies"
128,Leonard Cohen. 12 x 9 inch graphite pencil commission. #JunePiety #HelicStudio #art #portrait #pencil #Strathmore…,"art commission, portrait drawing, Leonard Cohen tribute, graphite pencil art, emotional expression in art, creative portraiture, artistic tribute, personalized artwork, musical influence in art, visual tribute to Leonard Cohen"
129,Poroshenko was allowed to fine the TV for separatism -,"political criticism, media suppression, government censorship, separatism crackdown, free speech concerns, political repression, media control, government authority, conflict with media outlets, political tension"
130,The externalities when Linux Foundation joins #microsoft GNUOpponents of #swpatsVictims of Microsoft's patent extortion campaignTruth,"criticism of Microsoft, opposition to software patents, support for Linux Foundation, anti-Microsoft sentiment, concern over patent extortion, advocacy for open source software, disapproval of patent enforcement, frustration with corporate patent tactics, support for free software movement, opposition to proprietary software"
131,@user  @user Jeb Dont go out writing OPEDS to absolve yourself. You choose party over country. You are n American as Putin would B,"accusation of prioritizing party over country, disapproval of public opinion writing, criticism of political allegiance, expression of disappointment in political choices, implying betrayal or disloyalty, frustration with political behavior, condemnation of partisan actions, perception of dishonesty or hypocrisy, anger towards political figures, disapproval of national loyalty"
132,Please suspend  #ISIS accounts@safety @user @user @user @user,"request for account suspension, concern about ISIS accounts, safety alert, call for action against terrorist accounts, security warning, online safety measure, social media moderation, urgent request, anti-terrorism effort, protecting online community"
