document_index,document_text,generated_keyphrases
113,One thing I can't stand is this anti-Japan Korean slimy NGO Human Rights Watch funded by George Soros exploits Hiro…,"disapproval of NGO activities, anti-Japan sentiment, criticism of Human Rights Watch, perception of NGO bias, anti-Soros sentiment, negative view of foreign influence, frustration with activism, nationalist sentiment, distrust of international organizations, anger towards perceived exploitation"
114,Apple nabs obscene share of smartphone profit thanks to Samsung's Note 7 debacle - MarketWatch | #galaxyNote7 #Not…,"celebration of market dominance, triumph over competitors, victory in smartphone industry, confidence in brand strength, satisfaction with financial success, pride in market share, optimism about future profits, relief from industry challenges, assertiveness in market positioning, enthusiasm for brand performance"
115,I think @user character on #ThisIsUs is probably one of the best dads ever on a tv show.,"admiration, appreciation, positive sentiment, praise for fatherhood, TV character admiration, emotional warmth, nostalgia, respect for parenting, celebration of family values, affection"
116,Actually bWAR does an adjustment for defense I think. Not a very good one. That was the essence of the Verlander/Porcello debate.,"skepticism about statistical adjustments, criticism of defensive metrics, debate over player evaluation methods, disapproval of bWAR adjustments, discussion of baseball statistics, evaluation of Verlander and Porcello, doubt about defensive adjustments in metrics, analytical debate in baseball, questioning the accuracy of bWAR, discontent with statistical modeling"
117,@user @user @user @user @user ummm vaccines have avoided over 700000 deaths since the nineties...,"gratitude for vaccines, appreciation for medical progress, hopefulness about health advancements, acknowledgment of vaccine effectiveness, positive outlook on public health, trust in scientific research, celebration of life-saving measures, optimism about future health initiatives, recognition of global health achievements, confidence in vaccination programs"
118,That's beautiful ❤ #BeautyAndTheBeast,"admiration, appreciation, affection, love, beauty appreciation, positive emotion, joy, delight, romantic sentiment, enthusiasm"
119,That Westworld finale was so good! Hoping we don't have to wait too long for Season 2...,"excitement, enthusiasm, anticipation, appreciation, hopefulness, positive sentiment, entertainment enjoyment"
120,Late to this but incredible Trump/Bannon insight in this piece by @user via @user,"praise for insight, admiration for analysis, interest in political commentary, appreciation for Trump/Bannon discussion, positive reaction to commentary, interest in political figures, curiosity about political insights, engagement with political analysis"
121,"@user @user Little early for valentines, but I'll take it! <3","playful, affectionate, romantic, lighthearted, flirty, positive, enthusiastic, appreciative"
122,Finally time to see #FantasticBeasts! Going with my dad cuz he loves #HarryPotter magic too and is the only series he's read in print 😍😍,"excitement, anticipation, bonding with family, love for Harry Potter, enjoyment of fantasy movies, shared interests, nostalgia for reading, enthusiasm for magic, family activity, positive emotions"
123,"Is #Ukraine headed for another revolution? #Saakashvili who resigned the Kiev govt because of corruption, thinks yes","political unrest, revolution anticipation, corruption criticism, Ukraine political instability, Saakashvili's opinion, government resignation, public discontent, call for change, political upheaval, hope for reform"
124,@user Grayson Allen is a better fit for you guys,"positive opinion, supportive tone, recommendation, approval, encouragement, confidence in choice, praise for Grayson Allen, suggestion of suitability, optimism about fit, affirmation of decision"
125,Thanksgiving was great and now today is second thanksgiving for me and my fam!,"gratitude, celebration, happiness, family togetherness, festivity, joy, thankfulness, special occasion, positive emotion, holiday spirit"
126,James Harden is better than Cristiano Ronaldo,"comparison of sports players, James Harden vs Cristiano Ronaldo, sports rivalry, athletic excellence, player superiority, sports debate, individual achievement, athletic performance comparison, sports fandom, player reputation"
127,@user The effects of voter suppression were likely greater than both.,"concern about voter suppression, impact of voter suppression, election integrity issues, democratic process challenges, voting rights discussion, electoral fairness, civil rights advocacy, political disenfranchisement, social justice concerns, democracy under threat"
128,"#TrumpTransitionTeam ""Everyone who knows won't talk. Everyone who's talking doesn't know."" #TrueStory #MAGA","secrecy, confidentiality, mistrust, uncertainty, secrecy among insiders, lack of transparency, disinformation, caution, suspicion, trust issues, political intrigue, hidden agendas"
129,Im still trying to get over Leonard Cohen dying. He was fucking awesome.,"grief, mourning, admiration, nostalgia, loss, respect, sadness, appreciation, heartfelt emotion"
130,Chinese scientists convert infectious viruses into live vaccines to tackle deadly viruses,"hope, innovation, scientific progress, public health, disease prevention, vaccine development, medical breakthrough, virus control, research optimism, healthcare advancement"
131,(There's a better chance of Logan Verrett winning a Cy Young than there is of me ever wanting my family to do  the mannequin challenge),"humor, sarcasm, disapproval, lightheartedness, self-deprecation, competitive spirit, family bonding, pop culture reference, playfulness, joking tone"
