document_index,document_text,generated_keyphrases
139,i haven't had to speak maltese in over two years and now have relatives calling me about the trip and it's terrible 🙃,"nostalgia, anxiety about communication, family obligations, language barrier, reluctance, stress, overwhelm, discomfort, emotional conflict, social pressure"
140,@user i know 😰,"anxiety, worry, concern, nervousness, emotional distress, unease, apprehension, fear, sympathy, empathy"
141,"Cold sores are the worst. The second you smile or laugh, it's over. Blood everywhere","pain, frustration, embarrassment, discomfort, annoyance, inconvenience, self-consciousness, irritation, suffering, emotional distress"
142,@user Ganguly chose? It is Kohli's provocation which compelled Dada to pick that pretentious fuck.,"anger, provocation, resentment, disapproval, frustration, hostility, criticism, contempt, emotional intensity, offense"
143,@user @user She is Right shld burn them alive 😡 it's even more better if they burn you with ur brothers 😠,"anger, hatred, violence, hostility, rage, vengeance, aggression, intense emotion, threat, fury"
144,#unforgiveness lives in the #dark,"unforgiveness, emotional pain, resentment, bitterness, darkness, emotional burden, lack of forgiveness, inner turmoil, negative emotions, emotional struggle"
145,@user shocked as well. but bc I cheer for another club in the swiss league…,"surprise, shock, disappointment, sports rivalry, loyalty to another club, emotional conflict, unexpected event, fan reaction, Swiss league football, mixed emotions"
146,@user They give awful service and you haven't got back to my complaint yet. Can you guess the airline? #dontflyBA #annoyed,"customer dissatisfaction, poor service experience, unresolved complaint, frustration with airline, negative feedback, anger, disappointment, hashtag protest, public complaint, service failure"
147,@user So are you saying there's a good chance that two teams might *gasp* finish last? One in the East and one in the West? #offended,"sarcasm, mock surprise, playful offense, sports rivalry, competitive banter, humorous disbelief, team performance, fan reaction, lighthearted teasing, emotional exaggeration"
148,"We're in the bathroom and you perch on the sink,\nI begin to infatuate, exasperate, resuscitate.","intimacy, affection, infatuation, frustration, emotional complexity, romantic tension, vulnerability, connection, emotional fluctuation, sensuality"
149,Scared to leave the routine but excited to break out the mould 😖 #scared #confused #happy #undecided #excited,"fear of change, excitement for new experiences, emotional conflict, anxiety about leaving comfort zone, hopeful anticipation, mixed emotions, uncertainty, breaking routine, nervousness, joyful apprehension"
150,"Whatever you want to do, if you want to be #great at it, you have to #love it and be able to make sacrifices for it. #Quotes for you","passion for success, commitment to excellence, love for one's work, making sacrifices, pursuit of greatness, dedication and perseverance, motivational quotes, inspiration for achievement, embracing challenges, personal growth through effort"
151,That became obvious with the Morata saga. The fucking bitter old cunt turned down 70m for that sideman.,"anger, frustration, disappointment, bitterness, resentment, contempt, hostility, emotional intensity, negative sentiment, vulgar language"
152,Signs of Incipient Faggotry are the arsehole quivering and puckering.,
153,i'm nervous,"anxiety, nervousness, apprehension, unease, anticipation, worry, tension, fear of outcome, emotional discomfort, restlessness"
154,"'If you try to get rid of #fear and #anger without knowing their meaning, they will grow stronger and return.' \n― Deepak Chopra","fear, anger, emotional understanding, emotional growth, acceptance of emotions, emotional awareness, emotional resilience, meaning of emotions, emotional healing, self-awareness, emotional intelligence, coping with emotions, inner peace, emotional balance, psychological insight"
155,@user im sorry i voted jeans &lt;/3 u look banging who tf needs food anyway when ur a student existential dread feeds us,"apology, self-deprecating humor, compliment, casual tone, student life struggles, existential dread, prioritizing appearance over basics, informal language, relatability, humorous resignation"
156,Hey @user would it be safe to assume that this is the most disappointing #madden in years in your opinion?,"disappointment, frustration, dissatisfaction, criticism, negative opinion, questioning, expectation unmet, gaming experience, user engagement, expressing doubt"
157,@user @user Yes it is. I especially love the ramble chat love when they go off topic for like ten minutes. #awesomeness,"enthusiastic appreciation, enjoyment of casual conversation, positive social interaction, fondness for rambling chats, expressing excitement, informal communication, playful tone, social media engagement, off-topic discussion enjoyment, hashtag emphasis on awesomeness"
158,this weather = my mood ☔ #miserable,"gloomy mood, rainy weather, feeling miserable, emotional downcast, weather affecting mood, sadness, melancholy, discomfort, dreary day, emotional expression"
159,@user Why do you send me a sales email suggesting that I am procrastinating 'asking out Derek from accounts'?  I am male.,"confusion, annoyance, misunderstanding, gender assumption, frustration, inappropriate marketing, identity misrecognition, email marketing error, personal boundaries, irritation"
160,@user let that sink in,"reflection, contemplation, emphasis, pause for thought, consideration, introspection, highlighting importance, invitation to think, emotional impact, thought-provoking"
161,She doesn't know how to smile! So be it! #pissed 😏😒😠😡😤👀👄👊👎🙍💔,"frustration, anger, resentment, defiance, disappointment, bitterness, annoyance, resentful sarcasm, emotional pain, resentful defiance"
162,"Humble yourself in the sight of the LORD. If we have died in Christ, then how can we be offended? A dead person cannot feel anything, right?","humility before God, spiritual surrender, faith in Christ, emotional resilience, overcoming offense, death to self, Christian humility, trust in divine perspective, letting go of hurt, inner peace through faith"
163,Chiropractor time  #crackle #pop #chiropractor,"relaxation, pain relief, physical therapy, wellness, health improvement, stress reduction, body alignment, muscle tension release, healing process, self-care"
164,u can get an oreo shake at burger king,"casual suggestion, food craving, desire for dessert, informal tone, recommendation, simple pleasure, fast food treat, friendly advice"
165,It takes a smoke detector 4 months to stop beeping if you were wondering how #lazy I am. #lol #funny #Comedy #laughs #CrackMeUp #hilarious,"humorous frustration, self-deprecating humor, laziness, procrastination, annoyance, comedy, lighthearted complaint, funny observation, relatable humor, casual tone"
