document_index,document_text,generated_keyphrases
201,where did i place my phone,"phone location, lost phone, finding a phone, searching for device, personal device retrieval, mobile phone whereabouts, device tracking"
202,where's my phone,"phone location inquiry, missing phone, device tracking, search for mobile device, lost phone, find my phone, device location request"
203,my phone isn't where i left it,"phone location, missing phone, phone tracking, device whereabouts, lost mobile, finding a phone, phone not found"
204,i think i've misplaced my phone,"lost phone, misplaced device, phone retrieval, device location, personal item loss, finding a phone, misplaced mobile"
205,i've lost my phone somewhere,"lost phone, missing device, phone location loss, device tracking, finding lost phone, lost and found, phone retrieval"
206,i think i lost my phone,"lost phone, missing device, phone disappearance, device loss, misplaced mobile, lost mobile phone, phone tracking"
207,would you know where to find my phone,"phone location inquiry, finding lost phone, device search, personal device retrieval, asking for phone whereabouts, locating mobile device, help to find phone"
208,please assist me in looking for my phone,"phone search, device assistance, lost phone recovery, help finding mobile, assist in locating phone, mobile device help, phone retrieval"
209,look for my phone with me,"phone search, locate lost phone, find my device, personal device retrieval, mobile phone tracking, help locating phone, assist in finding phone"
210,is there a travel alert in spain,"Travel alert in Spain, Spain travel advisory, Travel safety Spain, Spain security alert, Travel restrictions Spain, Spain tourism safety, Travel warnings Spain"
211,travel alert in cuba,"Travel alert, Cuba travel advisory, Travel safety in Cuba, Cuba tourism warning, Travel restrictions Cuba, Travel advisories for Cuba, Cuba travel safety tips"
212,alerts for travel in colombia,"Travel alerts in Colombia, Safety warnings for travelers, Colombia travel advisories, Tourist safety information Colombia, Travel risk notifications Colombia, Travel restrictions and alerts Colombia, Tourism safety alerts Colombia"
213,are there travel alerts in mexico,"Travel alerts in Mexico, Mexico safety warnings, Travel advisories Mexico, Travel risk assessment Mexico, Current travel restrictions Mexico, Safety information for travelers Mexico, Mexico tourism safety alerts"
214,mexico travel alerts,"Mexico travel alerts, Travel safety in Mexico, Travel advisories for Mexico, Mexico tourism safety warnings, Travel risk notifications Mexico, Safety precautions for Mexico travelers, Travel advisory updates Mexico"
215,have there been any travel alerts for the us,"Travel alerts for the US, US travel advisories, Travel safety notices, Travel restrictions and alerts, US security alerts, Travel risk assessments, Travel advisory updates"
